-5,-75,-52,-6.5,24,3,20,4,0,0,948365.303,1,1.51802639e+09,1300,19300,13499,28365058,51.481239,7.407639
-9,-75,-49,-7.8,27,3,20,4,0,0,1083368.45,1,1.51802642e+09,1300,19300,13499,28365058,51.481245,7.407634
-3,-76,-49,-6.5,26,3,20,4,0,0,0,1,1.51802645e+09,1300,19300,13499,28365058,51.481245,7.407634
-8,-75,-54,-6.2,24.8,3,20,5,0,0,1125159.35,1,1.51802645e+09,1300,19300,13499,28365058,51.481245,7.407634
9,-75,-51,-6.6,25.8,3,20,5,0,0,1037022.75,1,1.51802649e+09,1300,19300,13499,28365058,51.481245,7.407634
-15,-75,-48,-6.9,26.6,3,20,5,0,0,0,1,1.51802652e+09,1300,19300,13499,28365058,51.481245,7.407629
6,-75,-55,-6.9,24.4,3,20,5,0,0,994171.174,1,1.51802652e+09,1300,19300,13499,28365058,51.481245,7.407629
6,-75,-55,-6.9,24.4,3,20,5,0,0,993948.839,1,1.51802652e+09,1300,19300,13499,28365058,51.481245,7.407629
7,-75,-49,-6.5,26,3,20,4,0,0,1066256.09,1,1.51802655e+09,1300,19300,13499,28365058,51.48125,7.407613
-2,-75,-49,-6.8,24,3,20,5,0,0,0,1,1.51802658e+09,1300,19300,13499,28365058,51.481245,7.407607
-6,-75,-52,-7,24.2,3,20,5,0,0,1067207.39,1,1.51802658e+09,1300,19300,13499,28365058,51.481245,7.407607
-4,-75,-55,-6.7,21.2,3,20,4,0,0,1039397.32,1,1.51802661e+09,1300,19300,13499,28365058,51.481245,7.407607
6,-75,-55,-6.6,27.4,3,20,5,0,0,1095212.28,1,1.51802664e+09,1300,19300,13499,28365058,51.481245,7.407602
-8,-76,-49,-6.8,21,3,20,8,0,0,0,1,1.51802667e+09,1300,19300,13499,28365058,51.48125,7.407602
6,-75,-54,-6.3,25,3,20,6,0,0,991348.502,1,1.51802667e+09,1300,19300,13499,28365058,51.48125,7.407602
6,-75,-54,-6.3,25,3,20,6,0,0,991130.374,1,1.51802667e+09,1300,19300,13499,28365058,51.48125,7.407602
-3,-75,-55,-6.7,21,3,20,5,0,0,1053937.35,1,1.5180267e+09,1300,19300,13499,28365058,51.48125,7.407602
-8,-75,-55,-6.3,22.2,3,20,5,0,0,1086643.52,1,1.51802674e+09,1300,19300,13499,28365058,51.48125,7.407602
-3,-76,-49,-6.3,22.4,3,20,4,0,0,0,1,1.51802677e+09,1300,19300,13499,28365058,51.481245,7.407597
-8,-75,-53,-6.5,25.8,3,20,5,0,0,1099192.2,1,1.51802677e+09,1300,19300,13499,28365058,51.481245,7.407597
-2,-76,-54,-6.4,16.2,3,20,4,0,0,0,1,1.5180268e+09,1300,19300,13499,28365058,51.481245,7.407597
-10,-76,-54,-6.3,25.4,3,20,5,0,0,1077571.11,1,1.5180268e+09,1300,19300,13499,28365058,51.481245,7.407597
3,-76,-54,-6.4,23.6,3,20,4,0,0,982971.976,1,1.51802683e+09,1300,19300,13499,28365058,51.48125,7.407597
3,-76,-54,-6.4,23.6,3,20,4,0,0,982737.238,1,1.51802683e+09,1300,19300,13499,28365058,51.48125,7.407597
7,-75,-54,-6.3,22.4,3,20,4,0,0,970005.49,1,1.51802686e+09,1300,19300,13499,28365058,51.48125,7.407597
7,-75,-54,-6.3,22.4,3,20,4,0,0,969799.475,1,1.51802686e+09,1300,19300,13499,28365058,51.48125,7.407597
-10,-76,-54,-6.8,22.4,3,20,4,0,0,960629.558,1,1.51802689e+09,1300,19300,13499,28365058,51.48125,7.407597
-10,-76,-54,-6.8,22.4,3,20,4,0,0,960423.816,1,1.51802689e+09,1300,19300,13499,28365058,51.48125,7.407597
3,-75,-51,-6.5,26,3,20,4,0,0,694298.179,1,1.51802693e+09,1300,19300,13499,28365058,51.481245,7.407597
3,-75,-51,-6.5,26,3,20,4,0,0,795522.165,1,1.51802693e+09,1300,19300,13499,28365058,51.481245,7.407597
-6,-76,-46,-6.3,24.6,3,20,5,0,0,1124949.24,1,1.51802699e+09,1300,19300,13499,28365058,51.481245,7.407597
-7,-76,-54,-6.5,18.2,3,20,6,0,0,1100061.6,1,1.51802702e+09,1300,19300,13499,28365058,51.481245,7.407591
-4,-75,-49,-6.2,25.8,3,20,4,0,0,1062847.22,1,1.51802706e+09,1300,19300,13499,28365058,51.481245,7.407591
-5,-75,-53,-6.6,21.8,3,20,4,0,0,1061742.45,1,1.51802709e+09,1300,19300,13499,28365058,51.48125,7.407591
7,-76,-55,-6.8,24.4,3,20,5,0,0,1093551.11,1,1.51802712e+09,1300,19300,13499,28365058,51.48125,7.407591
-7,-76,-51,-6.4,24.6,3,20,5,0,0,1014365.44,1,1.51802715e+09,1300,19300,13499,28365058,51.48125,7.407591
-4,-75,-51,-6.8,26.4,3,20,7,0,0,1004767.62,1,1.51802718e+09,1300,19300,13499,28365058,51.48125,7.407591
-3,-76,-49,-6.5,25.2,3,20,6,0,0,0,1,1.51802721e+09,1300,19300,13499,28365058,51.48125,7.407591
5,-75,-53,-6.3,24.4,3,20,5,0,0,750302.644,1,1.51802721e+09,1300,19300,13499,28365058,51.48125,7.407591
5,-75,-53,-6.3,24.4,3,20,5,0,0,738447.179,1,1.51802721e+09,1300,19300,13499,28365058,51.48125,7.407591
-11,-76,-49,-6.2,26.6,3,20,5,0,0,991413.38,1,1.51802724e+09,1300,19300,13499,28365058,51.48125,7.407591
-11,-76,-49,-6.2,26.6,3,20,5,0,0,931148.982,1,1.51802724e+09,1300,19300,13499,28365058,51.48125,7.407591
-10,-76,-50,-6.3,23.8,3,20,3,0,0,999525.226,1,1.51802727e+09,1300,19300,13499,28365058,51.48125,7.407591
-10,-76,-50,-6.3,23.8,3,20,3,0,0,999306.481,1,1.51802727e+09,1300,19300,13499,28365058,51.48125,7.407591
1,-80,-53,-6.7,24.4,3,20,6,0,4,1111564.38,1,1.51802733e+09,1300,19300,13499,28365058,51.481599,7.405816
14,-94,-66,-6.3,11.8,3,20,7,0,8.9,1088078.9,1,1.51802776e+09,1300,19300,13499,28365058,51.483111,7.403439
13,-90,-64,-7,10.8,3,20,8,0,13.8,0,1,1.51802782e+09,1300,19300,13499,28365058,51.484512,7.401009
16,-91,-61,-10.5,2.6,3,20,8,0,10.5,1121051.1,1,1.51802785e+09,1300,19300,13499,26385409,51.48677,7.401857
7,-66,-45,-6.3,26.2,3,20,3,0,4.5,1034996.33,1,1.51802788e+09,1300,19300,13499,26385410,51.489334,7.401798
7,-68,-47,-6.4,20.6,3,20,6,0,6.8,1116730.75,1,1.51802791e+09,1300,19300,13499,26385408,51.489479,7.406062
-20,-58,-35,-6.3,21.8,3,20,2,0,0,1097717.74,1,1.51802795e+09,1300,19300,13499,26385408,51.489533,7.406336
