"pcc_rsrp","rsrq","sinr","velocity_h","upload_size","txpower"
-103.0,-8.3,14.4,12.5,5.0,22.0
-79.0,-5.9,25.8,6.6,5.0,15.0
-92.0,-8.7,8.2,1.3,5.0,21.0
-92.0,-8.7,8.2,1.3,5.0,21.0
-75.0,-5.9,13.6,9.4,5.0,12.0
-82.0,-6.8,19.0,9.0,5.0,21.0
-82.0,-6.8,19.0,9.0,5.0,21.0
-74.0,-7.6,18.4,8.6,5.0,3.0
-77.0,-6.6,14.6,8.9,5.0,11.0
-65.0,-6.4,22.0,0.0,5.0,-7.0
-69.0,-6.4,21.6,0.0,5.0,1.0
-69.0,-6.4,21.6,0.0,5.0,1.0
-72.0,-5.9,16.8,1.4,5.0,-12.0
-70.0,-6.2,21.8,3.6,5.0,3.0
-82.0,-7.9,8.2,12.4,5.0,9.0
-84.0,-8.8,6.0,12.3,5.0,20.0
-84.0,-8.8,6.0,12.3,5.0,20.0
-99.0,-9.8,0.4,13.1,5.0,21.0
-102.0,-11.9,4.2,13.1,5.0,22.0
-102.0,-11.9,4.2,13.1,5.0,22.0
-87.0,-6.9,15.6,8.7,5.0,21.0
-89.0,-7.6,12.2,0.0,5.0,21.0
-105.0,-7.6,7.4,13.3,5.0,22.0
-105.0,-7.6,9.2,13.4,5.0,22.0
-104.0,-7.6,8.8,13.5,5.0,21.0
-106.0,-6.8,2.4,13.5,5.0,22.0
-106.0,-6.8,2.4,13.5,5.0,22.0
-108.0,-7.3,12.6,8.6,5.0,22.0
-105.0,-7.6,10.4,8.4,5.0,22.0
-107.0,-7.2,6.4,8.4,5.0,22.0
-108.0,-7.4,6.8,9.0,5.0,22.0
-106.0,-7.8,10.8,10.3,5.0,22.0
-111.0,-7.7,5.4,12.1,5.0,22.0
-111.0,-7.7,5.4,12.1,5.0,22.0
-99.0,-9.8,13.6,14.8,5.0,21.0
-99.0,-9.8,13.6,14.8,5.0,21.0
-95.0,-6.3,16.8,12.7,5.0,21.0
-100.0,-8.4,4.8,19.9,5.0,13.0
-91.0,-7.9,14.8,19.9,5.0,9.0
-96.0,-6.7,6.0,19.7,5.0,21.0
-97.0,-9.0,7.0,21.0,5.0,18.0
-99.0,-8.5,7.8,21.2,5.0,22.0
-101.0,-8.5,6.8,21.2,5.0,22.0
-99.0,-7.0,10.4,21.1,5.0,15.0
-102.0,-10.5,5.8,19.1,5.0,22.0
-102.0,-10.0,5.4,18.9,5.0,22.0
-102.0,-10.0,5.4,18.9,5.0,22.0
-109.0,-9.5,4.8,13.6,5.0,22.0
-109.0,-10.0,4.8,13.6,5.0,22.0
-111.0,-12.2,2.2,13.6,5.0,22.0
-109.0,-10.2,2.4,13.6,5.0,22.0
-113.0,-12.0,2.6,13.3,5.0,22.0
-114.0,-12.6,0.2,13.3,5.0,22.0
-114.0,-12.7,1.2,13.0,5.0,22.0
-115.0,-13.0,-4.2,13.0,5.0,22.0
-112.0,-9.7,2.4,12.3,5.0,22.0
-114.0,-11.8,0.6,11.8,5.0,22.0
-114.0,-11.8,0.6,11.8,5.0,22.0
-110.0,-8.4,6.0,15.6,5.0,22.0
-109.0,-8.6,7.6,15.6,5.0,22.0
-107.0,-7.8,6.4,16.0,5.0,22.0
-107.0,-7.2,8.4,15.6,5.0,22.0
-110.0,-7.7,4.0,15.6,5.0,22.0
-100.0,-8.1,10.0,15.5,5.0,22.0
-102.0,-6.4,9.4,14.5,5.0,19.0
-97.0,-6.7,17.0,14.9,5.0,21.0
-95.0,-6.7,15.4,14.8,5.0,21.0
-95.0,-6.7,15.4,14.8,5.0,21.0
-100.0,-8.5,15.2,13.3,5.0,22.0
-91.0,-7.0,21.6,13.2,5.0,21.0
-91.0,-7.0,21.6,13.2,5.0,21.0
-81.0,-6.0,26.4,18.5,5.0,6.0
-97.0,-6.3,16.8,18.6,5.0,16.0
-98.0,-6.5,16.0,18.7,5.0,21.0
-101.0,-6.5,15.2,18.1,5.0,21.0
-93.0,-3.4,15.0,18.6,5.0,21.0
-93.0,-6.1,17.0,18.4,5.0,21.0
-76.0,-7.2,20.8,15.6,5.0,10.0
-84.0,-6.7,14.6,14.4,5.0,21.0
-84.0,-6.7,14.6,14.4,5.0,21.0
-69.0,-6.2,26.0,23.5,5.0,9.0
-69.0,-6.2,26.0,23.5,5.0,9.0
-80.0,-5.6,12.4,31.4,5.0,4.0
-75.0,-6.5,21.8,31.8,5.0,-5.0
-74.0,-7.4,19.8,32.2,5.0,5.0
-77.0,-6.7,14.6,32.5,5.0,-4.0
-78.0,-5.8,14.6,32.7,5.0,-4.0
-85.0,-6.2,18.8,32.8,5.0,3.0
-87.0,-6.3,12.6,32.6,5.0,5.0
-87.0,-6.3,12.6,32.6,5.0,5.0
-70.0,-6.1,21.4,28.6,5.0,10.0
-70.0,-6.3,15.4,30.7,5.0,-19.0
-68.0,-6.9,15.2,30.0,5.0,-2.0
-68.0,-6.9,15.2,30.0,5.0,-2.0
-83.0,-7.4,18.0,35.0,5.0,2.0
-75.0,-6.8,20.4,35.0,5.0,14.0
-75.0,-6.8,20.4,35.0,5.0,14.0
-93.0,-8.4,12.4,29.4,5.0,16.0
-95.0,-6.7,10.2,30.3,5.0,21.0
-103.0,-9.6,7.2,16.4,5.0,22.0
-101.0,-10.4,8.2,16.5,5.0,22.0
-100.0,-8.2,9.0,16.5,5.0,21.0
-92.0,-7.1,12.2,16.7,5.0,12.0
-91.0,-6.8,10.0,16.6,5.0,21.0
-91.0,-6.8,10.0,16.6,5.0,21.0
-76.0,-6.1,11.4,25.6,5.0,1.0
-76.0,-6.7,7.8,25.9,5.0,7.0
-87.0,-6.4,7.8,33.2,5.0,21.0
-87.0,-6.4,7.8,33.2,5.0,21.0
-88.0,-7.7,8.2,34.8,5.0,13.0
-86.0,-8.6,6.2,34.2,5.0,21.0
-92.0,-6.5,12.4,33.7,5.0,21.0
-91.0,-10.1,-2.4,33.6,5.0,21.0
-85.0,-10.4,0.6,33.6,5.0,21.0
-67.0,-5.8,24.0,29.6,5.0,2.0
-67.0,-5.8,24.0,29.6,5.0,2.0
-75.0,-5.9,16.0,18.4,5.0,-3.0
-77.0,-6.0,18.6,18.4,5.0,-1.0
-79.0,-6.4,18.2,19.0,5.0,15.0
-75.0,-7.3,19.2,21.1,5.0,6.0
-75.0,-7.3,19.2,21.1,5.0,6.0
-68.0,-5.5,26.2,13.5,5.0,-2.0
-88.0,-7.7,11.2,25.6,5.0,11.0
-88.0,-7.6,13.2,27.1,5.0,21.0
-88.0,-7.6,13.2,27.1,5.0,21.0
-93.0,-6.8,7.8,28.3,5.0,21.0
-102.0,-9.3,3.6,28.2,5.0,21.0
-93.0,-5.5,6.0,28.1,5.0,21.0
-93.0,-7.2,10.4,28.2,5.0,21.0
-77.0,-6.2,11.0,32.9,5.0,6.0
-99.0,-8.4,4.6,32.2,5.0,22.0
-102.0,-8.5,0.2,32.1,5.0,22.0
-103.0,-9.3,2.4,31.9,5.0,22.0
-103.0,-9.3,2.4,31.9,5.0,22.0
-72.0,-6.2,10.0,29.9,5.0,14.0
-70.0,-6.2,17.4,29.9,5.0,10.0
-88.0,-7.1,11.0,27.2,5.0,21.0
-88.0,-7.1,11.0,27.2,5.0,21.0
-88.0,-9.7,6.0,27.5,5.0,21.0
-88.0,-9.7,6.0,27.5,5.0,21.0
-103.0,-11.0,1.8,23.0,5.0,19.0
-102.0,-9.5,2.0,22.2,5.0,22.0
-102.0,-9.2,2.8,21.7,5.0,21.0
-82.0,-6.9,17.4,16.4,5.0,20.0
-83.0,-7.3,13.6,16.8,5.0,13.0
-79.0,-8.4,21.0,16.5,5.0,-2.0
-79.0,-8.4,21.0,16.5,5.0,-2.0
-92.0,-8.0,15.2,5.7,5.0,21.0
-89.0,-8.0,9.0,6.4,5.0,21.0
-93.0,-7.9,7.4,10.9,5.0,11.0
-91.0,-7.4,13.0,10.9,5.0,21.0
-92.0,-6.6,11.8,33.6,5.0,21.0
-97.0,-9.1,10.8,33.5,5.0,19.0
-96.0,-8.7,12.2,33.4,5.0,22.0
-94.0,-7.3,14.0,33.4,5.0,21.0
-93.0,-7.3,9.6,33.3,5.0,21.0
-78.0,-6.2,21.2,20.6,5.0,12.0
-78.0,-6.2,21.2,20.6,5.0,12.0
-94.0,-7.8,10.6,13.2,5.0,10.0
-92.0,-7.5,13.2,12.9,5.0,21.0
-94.0,-8.1,5.8,12.7,5.0,21.0
-83.0,-5.6,17.8,19.4,5.0,16.0
-83.0,-5.6,17.8,19.4,5.0,16.0
-86.0,-7.0,12.8,39.2,5.0,21.0
-86.0,-7.0,12.8,39.2,5.0,21.0
-75.0,-7.6,21.0,39.8,5.0,-20.0
-79.0,-7.9,17.6,40.1,5.0,21.0
-95.0,-8.5,7.8,32.8,5.0,18.0
-97.0,-10.7,5.0,32.8,5.0,22.0
-100.0,-10.4,4.4,32.3,5.0,21.0
-95.0,-9.1,8.8,31.9,5.0,21.0
-77.0,-6.1,9.8,30.1,5.0,7.0
-84.0,-7.6,11.8,30.4,5.0,21.0
-86.0,-10.1,0.6,30.5,5.0,21.0
-73.0,-7.0,23.2,29.7,5.0,18.0
-73.0,-7.0,23.2,29.7,5.0,18.0
-72.0,-5.7,14.4,22.2,5.0,2.0
-82.0,-7.4,18.8,21.6,5.0,21.0
-82.0,-7.4,18.8,21.6,5.0,21.0
-96.0,-8.5,5.0,34.0,5.0,21.0
-97.0,-9.9,3.0,33.9,5.0,21.0
-69.0,-6.7,26.8,30.6,5.0,-16.0
-67.0,-7.1,23.8,30.3,5.0,4.0
-67.0,-7.1,23.8,30.3,5.0,4.0
-83.0,-7.0,11.8,27.8,5.0,18.0
-83.0,-7.0,11.8,27.8,5.0,18.0
-64.0,-6.2,23.8,33.4,5.0,-13.0
-65.0,-6.4,24.4,33.1,5.0,6.0
-82.0,-6.9,24.4,32.3,5.0,20.0
-82.0,-6.9,24.4,32.3,5.0,20.0
-87.0,-11.6,7.0,33.4,5.0,11.0
-85.0,-11.6,10.4,33.3,5.0,21.0
-85.0,-11.6,10.4,33.3,5.0,21.0
-75.0,-6.2,26.4,29.1,5.0,13.0
-75.0,-6.2,26.4,29.1,5.0,13.0
-73.0,-6.2,19.0,18.1,5.0,5.0
-73.0,-6.2,19.0,18.1,5.0,5.0
-80.0,-6.8,22.8,0.0,5.0,-3.0
-80.0,-6.4,27.4,0.0,5.0,18.0
-78.0,-7.3,25.8,3.5,5.0,12.0
-78.0,-7.3,25.8,3.5,5.0,12.0
-71.0,-8.0,24.8,18.7,5.0,7.0
-71.0,-8.0,24.8,18.7,5.0,7.0
-89.0,-6.6,20.0,19.6,5.0,16.0
-88.0,-5.8,18.4,19.5,5.0,21.0
-89.0,-7.0,22.0,0.0,5.0,21.0
-89.0,-6.9,22.0,0.0,5.0,21.0
-89.0,-6.9,22.0,0.0,5.0,21.0
-82.0,-6.4,24.2,6.0,5.0,11.0
-82.0,-6.6,22.0,6.2,5.0,21.0
-103.0,-9.8,5.2,13.6,5.0,21.0
-103.0,-9.5,5.6,13.4,5.0,22.0
-105.0,-12.4,-1.4,13.1,5.0,22.0
-105.0,-11.2,2.2,12.3,5.0,22.0
-111.0,-12.0,4.6,13.2,5.0,22.0
-114.0,-12.1,3.0,12.9,5.0,20.0
-109.0,-10.4,0.8,12.9,5.0,22.0
-114.0,-11.4,0.2,12.6,5.0,22.0
-110.0,-12.3,1.2,12.3,5.0,22.0
-105.0,-9.3,4.2,12.6,5.0,22.0
-102.0,-7.7,12.2,12.1,5.0,21.0
-102.0,-8.0,7.4,12.2,5.0,22.0
-102.0,-8.0,7.4,12.2,5.0,22.0
-103.0,-7.7,10.0,13.8,5.0,21.0
-101.0,-6.6,8.2,13.2,5.0,22.0
-106.0,-8.4,5.2,13.6,5.0,21.0
-105.0,-9.3,5.8,13.5,5.0,22.0
-105.0,-8.2,11.4,3.3,5.0,20.0
-103.0,-7.9,5.6,3.0,5.0,22.0
-105.0,-7.4,7.0,2.8,5.0,22.0
-101.0,-7.9,9.0,2.7,5.0,22.0
-101.0,-7.9,9.0,2.7,5.0,22.0
-108.0,-12.0,0.2,18.6,5.0,22.0
-106.0,-10.9,-1.6,19.2,5.0,22.0
-101.0,-8.8,8.4,19.5,5.0,22.0
-100.0,-8.7,10.2,20.2,5.0,22.0
-108.0,-11.0,3.0,22.5,5.0,22.0
-108.0,-12.0,2.0,22.4,5.0,22.0
-99.0,-7.1,10.4,22.1,5.0,22.0
-101.0,-8.3,8.6,22.3,5.0,10.0
-101.0,-7.8,8.6,21.9,5.0,22.0
-101.0,-7.8,8.6,21.9,5.0,22.0
-97.0,-9.6,2.6,4.9,5.0,21.0
-90.0,-8.4,14.8,3.7,5.0,22.0
-90.0,-7.9,12.2,0.0,5.0,4.0
-90.0,-7.9,12.2,0.0,5.0,4.0
-80.0,-7.0,23.4,17.1,5.0,2.0
-82.0,-6.2,20.8,17.2,5.0,21.0
-84.0,-6.3,19.8,17.4,5.0,18.0
-94.0,-6.6,15.0,14.4,5.0,21.0
-94.0,-5.9,18.6,14.3,5.0,21.0
-82.0,-7.2,20.4,20.9,5.0,18.0
-82.0,-7.2,20.4,20.9,5.0,18.0
-109.0,-7.9,8.8,16.5,5.0,22.0
-110.0,-8.5,6.0,16.0,5.0,22.0
-112.0,-8.4,5.2,15.7,5.0,22.0
-113.0,-10.2,8.2,15.3,5.0,22.0
-112.0,-9.8,2.8,14.7,5.0,22.0
-112.0,-9.8,4.0,14.5,5.0,22.0
-111.0,-9.1,3.4,14.0,5.0,22.0
-113.0,-9.5,5.0,13.8,5.0,22.0
-107.0,-9.2,6.6,13.7,5.0,22.0
-108.0,-8.4,7.2,13.7,5.0,22.0
-108.0,-8.6,9.4,14.0,5.0,22.0
-110.0,-9.4,2.4,14.0,5.0,22.0
-110.0,-9.4,2.4,14.0,5.0,22.0
-82.0,-6.7,14.2,14.1,5.0,21.0
-83.0,-6.0,19.6,14.1,5.0,21.0
-87.0,-9.8,15.0,10.2,5.0,-8.0
-82.0,-9.0,22.8,10.2,5.0,20.0
-82.0,-9.0,22.8,10.2,5.0,20.0
-81.0,-7.8,16.6,14.0,5.0,19.0
-81.0,-7.6,15.6,15.0,5.0,21.0
-101.0,-6.9,15.6,20.9,5.0,22.0
-93.0,-7.1,16.4,20.9,5.0,22.0
-99.0,-7.2,13.4,20.9,5.0,22.0
-96.0,-7.7,18.6,20.9,5.0,22.0
-101.0,-6.7,16.4,20.9,5.0,22.0
-101.0,-6.7,16.4,20.9,5.0,22.0
-114.0,-7.5,7.4,20.9,5.0,22.0
-110.0,-7.5,9.8,20.9,5.0,22.0
-107.0,-6.8,12.6,20.9,5.0,22.0
-105.0,-6.4,14.0,20.9,5.0,22.0
-105.0,-6.5,11.8,20.9,5.0,22.0
-104.0,-6.6,15.8,20.9,5.0,22.0
-104.0,-6.6,15.8,20.9,5.0,22.0
-80.0,-8.0,10.6,33.0,5.0,-15.0
-78.0,-8.9,12.2,33.3,5.0,-16.0
-82.0,-7.5,8.2,33.2,5.0,19.0
-107.0,-13.1,-2.8,21.7,5.0,17.0
-99.0,0.0,7.2,21.3,5.0,22.0
-107.0,-9.5,-1.4,20.7,5.0,22.0
-105.0,-13.1,0.6,18.2,5.0,22.0
-107.0,-14.0,-1.0,17.4,5.0,22.0
-105.0,-13.8,0.2,16.5,5.0,22.0
-104.0,-13.1,2.2,15.5,5.0,22.0
-105.0,-13.4,1.2,14.2,5.0,22.0
-105.0,-12.9,2.2,12.6,5.0,22.0
-105.0,-12.9,2.2,12.6,5.0,22.0
-85.0,-10.0,15.2,13.6,5.0,21.0
-85.0,-10.0,15.2,13.6,5.0,21.0
-95.0,-12.8,3.4,24.9,5.0,21.0
-94.0,-12.3,2.2,25.5,5.0,22.0
-87.0,-7.4,8.2,27.0,5.0,5.0
-92.0,-8.4,7.2,27.8,5.0,21.0
-92.0,-8.4,7.2,27.8,5.0,21.0
-99.0,-9.1,7.0,14.9,5.0,21.0
-97.0,-8.9,7.4,15.1,5.0,21.0
-97.0,-8.9,7.4,15.1,5.0,21.0
-89.0,-7.1,13.6,10.9,5.0,21.0
-90.0,-6.7,13.4,10.3,5.0,21.0
-81.0,-7.8,19.0,8.3,5.0,16.0
-81.0,-7.9,24.0,8.3,5.0,21.0
-80.0,-7.3,16.8,8.6,5.0,5.0
-76.0,-8.5,17.8,8.8,5.0,11.0
-76.0,-8.5,17.8,8.8,5.0,11.0
-75.0,-7.3,10.8,0.0,5.0,8.0
-75.0,-7.3,10.8,0.0,5.0,8.0
-76.0,-6.1,17.6,0.0,5.0,-1.0
-76.0,-6.6,12.0,0.0,5.0,9.0
-76.0,-6.6,12.0,0.0,5.0,9.0
-76.0,-7.2,15.8,0.0,5.0,8.0
-76.0,-7.2,15.8,0.0,5.0,8.0
-80.0,-8.8,13.4,12.9,5.0,13.0
-92.0,-9.8,14.4,13.3,5.0,21.0
-92.0,-9.8,14.4,13.3,5.0,21.0
-95.0,-10.3,8.4,16.8,5.0,18.0
-103.0,-10.5,-2.8,16.8,5.0,22.0
-107.0,-11.9,0.4,16.8,5.0,22.0
-106.0,-12.7,-6.2,16.6,5.0,22.0
-103.0,-12.5,1.8,16.4,5.0,21.0
-99.0,-11.2,1.8,16.5,5.0,22.0
-98.0,-7.2,10.4,16.7,5.0,21.0
-78.0,-6.7,20.8,16.5,5.0,17.0
-78.0,-6.7,20.8,16.5,5.0,17.0
-104.0,-9.0,6.6,20.5,5.0,22.0
-105.0,-8.9,5.8,20.7,5.0,21.0
-101.0,-8.7,4.6,20.2,5.0,22.0
-101.0,-8.6,5.8,20.2,5.0,21.0
-103.0,-8.9,5.0,7.0,5.0,22.0
-103.0,-8.0,7.0,6.5,5.0,22.0
-104.0,-8.9,1.4,7.2,5.0,22.0
-103.0,-9.3,0.2,8.9,5.0,22.0
-92.0,-8.8,10.8,15.8,5.0,14.0
-96.0,-10.4,8.2,15.6,5.0,21.0
-98.0,-9.1,10.8,15.3,5.0,21.0
-91.0,-7.3,9.8,15.2,5.0,21.0
-90.0,-8.6,11.8,24.5,5.0,13.0
-91.0,-8.1,5.8,24.7,5.0,21.0
-91.0,-8.1,5.8,24.7,5.0,21.0
-91.0,-8.5,0.6,34.1,5.0,15.0
-86.0,-8.2,1.2,34.1,5.0,22.0
-88.0,-11.0,0.8,34.2,5.0,21.0
-64.0,-5.7,24.4,33.8,5.0,6.0
-67.0,-7.0,17.0,34.0,5.0,8.0
-67.0,-7.0,17.0,34.0,5.0,8.0
-70.0,-6.5,24.2,20.7,5.0,12.0
-68.0,-8.2,27.8,19.9,5.0,10.0
-68.0,-8.2,27.8,19.9,5.0,10.0
-83.0,-6.8,25.2,0.0,5.0,20.0
-83.0,-6.8,25.2,0.0,5.0,20.0
-82.0,-6.7,24.4,2.7,5.0,-14.0
-83.0,-8.2,22.6,2.5,5.0,4.0
-82.0,-6.7,16.2,2.6,5.0,20.0
-88.0,-7.8,24.2,1.0,5.0,21.0
-91.0,-7.5,19.2,0.9,5.0,15.0
-93.0,-8.2,14.4,6.0,5.0,21.0
-91.0,-7.1,16.2,6.0,5.0,21.0
-97.0,-8.7,6.8,11.0,5.0,22.0
-100.0,-10.3,10.8,11.3,5.0,21.0
-99.0,-8.6,5.2,11.5,5.0,21.0
-99.0,-8.6,5.2,11.5,5.0,21.0
-90.0,-7.0,16.2,11.1,5.0,21.0
-92.0,-6.9,9.8,10.7,5.0,5.0
-92.0,-7.0,11.2,10.5,5.0,21.0
-92.0,-6.7,11.4,21.7,5.0,21.0
-92.0,-6.7,11.4,21.7,5.0,21.0
-103.0,-9.1,7.2,20.7,5.0,22.0
-100.0,-9.5,9.8,20.8,5.0,22.0
-102.0,-10.8,8.4,20.5,5.0,22.0
-99.0,-8.3,8.4,25.1,5.0,19.0
-98.0,-10.2,11.8,26.1,5.0,22.0
-99.0,-8.2,8.2,26.6,5.0,21.0
-99.0,-8.2,8.2,26.6,5.0,21.0
-75.0,-9.5,12.6,22.1,5.0,9.0
-79.0,-6.3,11.0,16.2,5.0,11.0
-80.0,-6.6,13.8,16.6,5.0,13.0
-69.0,-6.5,18.8,19.6,5.0,6.0
-69.0,-6.5,18.8,19.6,5.0,6.0
-77.0,-7.6,7.8,30.0,5.0,-4.0
-77.0,-7.0,19.6,30.1,5.0,13.0
-85.0,-7.0,4.2,32.0,5.0,2.0
-88.0,-7.7,12.4,32.0,5.0,21.0
-69.0,-7.5,13.4,32.5,5.0,-10.0
-69.0,-7.5,13.4,32.5,5.0,-10.0
-88.0,-8.0,11.4,26.4,5.0,9.0
-86.0,-10.1,9.2,26.0,5.0,21.0
-73.0,-6.6,20.6,22.7,5.0,-31.0
-74.0,-7.5,17.2,22.4,5.0,-25.0
-81.0,-9.3,14.0,22.0,5.0,14.0
-91.0,-7.8,9.2,12.5,5.0,16.0
-91.0,-7.8,9.6,12.4,5.0,21.0
-93.0,-10.4,3.8,12.4,5.0,21.0
-81.0,-7.4,7.4,17.7,5.0,16.0
-81.0,-7.4,7.4,17.7,5.0,16.0
-78.0,-6.7,11.4,27.1,5.0,-25.0
-79.0,-6.0,10.8,27.2,5.0,15.0
-76.0,-6.8,13.4,26.7,5.0,16.0
-62.0,-6.4,24.8,31.7,5.0,-2.0
-62.0,-6.4,24.8,31.7,5.0,-2.0
-77.0,-6.8,21.6,31.6,5.0,5.0
-77.0,-6.5,20.6,31.8,5.0,13.0
-77.0,-6.5,20.6,31.8,5.0,13.0
-64.0,-5.7,20.8,29.5,5.0,-15.0
-64.0,-6.2,23.4,29.2,5.0,-10.0
-78.0,-6.7,15.8,23.3,5.0,6.0
-77.0,-6.3,15.2,23.1,5.0,13.0
-81.0,-9.0,17.6,13.5,5.0,21.0
-81.0,-9.0,17.6,13.5,5.0,21.0
-75.0,-6.1,23.0,4.4,5.0,11.0
-79.0,-6.3,28.2,4.4,5.0,19.0
-75.0,-6.3,22.6,0.0,5.0,-4.0
-75.0,-6.3,22.4,0.0,5.0,10.0
-75.0,-6.3,22.4,0.0,5.0,10.0
-68.0,-7.6,22.2,15.4,5.0,4.0
-73.0,-7.7,29.0,16.9,5.0,9.0
-72.0,-7.0,24.6,16.6,5.0,-9.0
-92.0,-6.6,17.8,4.6,5.0,14.0
-92.0,-6.6,17.8,4.6,5.0,14.0
-96.0,-7.2,20.4,0.0,5.0,19.0
-98.0,-7.4,18.6,0.0,5.0,22.0
-93.0,-7.6,23.0,0.0,5.0,21.0
-92.0,-6.6,20.8,0.0,5.0,4.0
-92.0,-7.0,20.4,0.0,5.0,6.0
-96.0,-6.8,16.6,0.0,5.0,12.0
-100.0,-6.5,16.0,0.0,5.0,21.0
-94.0,-6.7,21.8,0.0,5.0,21.0
-94.0,-6.7,21.8,0.0,5.0,21.0
-88.0,-7.7,22.2,7.0,5.0,21.0
-83.0,-7.4,22.0,7.7,5.0,16.0
-105.0,-9.6,1.2,12.8,5.0,22.0
-107.0,-11.2,2.6,12.3,5.0,21.0
-106.0,-11.4,0.2,12.4,5.0,22.0
-104.0,-10.6,6.6,12.4,5.0,22.0
-107.0,-11.7,-2.6,12.6,5.0,11.0
-106.0,-9.6,4.6,12.9,5.0,22.0
-106.0,-8.6,3.4,13.0,5.0,22.0
-106.0,-10.5,3.8,12.8,5.0,22.0
-104.0,-9.7,2.6,12.8,5.0,22.0
-110.0,-10.4,1.2,12.4,5.0,22.0
-107.0,-9.7,2.6,13.6,5.0,22.0
-101.0,-9.0,8.6,14.1,5.0,22.0
-107.0,-8.7,6.6,14.2,5.0,22.0
-107.0,-9.8,4.0,14.1,5.0,22.0
-107.0,-9.8,4.0,14.1,5.0,22.0
-108.0,-10.0,7.0,5.7,5.0,21.0
-105.0,-9.2,6.6,5.8,5.0,22.0
-107.0,-9.9,6.8,5.1,5.0,22.0
-105.0,-8.8,7.2,2.5,5.0,22.0
-104.0,-9.4,11.4,0.4,5.0,22.0
-104.0,-9.4,11.4,0.4,5.0,22.0
-109.0,-11.7,2.0,14.1,5.0,20.0
-106.0,-11.0,3.4,14.3,5.0,22.0
-109.0,-12.6,0.8,14.4,5.0,22.0
-108.0,-11.9,1.2,14.6,5.0,22.0
-105.0,-11.3,1.4,14.6,5.0,22.0
-108.0,-10.3,3.2,14.8,5.0,22.0
-108.0,-10.3,3.2,14.8,5.0,22.0
-102.0,-9.4,6.6,18.3,5.0,22.0
-104.0,-9.8,6.0,18.3,5.0,22.0
-103.0,-10.3,3.0,18.9,5.0,22.0
-103.0,-10.3,3.0,18.9,5.0,22.0
-92.0,-8.6,8.4,16.9,5.0,21.0
-91.0,-8.6,16.0,16.7,5.0,21.0
-90.0,-7.5,15.8,1.8,5.0,18.0
-90.0,-7.5,15.8,1.8,5.0,18.0
-88.0,-7.7,12.8,17.5,5.0,21.0
-93.0,-7.8,11.2,17.5,5.0,21.0
-92.0,-6.2,19.0,12.6,5.0,11.0
-88.0,-5.4,21.2,12.9,5.0,20.0
-88.0,-5.4,21.2,12.9,5.0,20.0
-100.0,-8.8,15.4,16.9,5.0,21.0
-102.0,-8.9,9.2,17.0,5.0,21.0
-100.0,-9.7,5.0,17.1,5.0,21.0
-113.0,-8.8,2.0,12.4,5.0,22.0
-113.0,-9.9,5.4,12.0,5.0,22.0
-107.0,-9.4,5.2,12.0,5.0,22.0
-105.0,-8.7,10.8,12.4,5.0,22.0
-107.0,-8.4,9.6,13.0,5.0,22.0
-108.0,-7.9,9.4,12.9,5.0,-1.0
-109.0,-9.3,6.4,12.7,5.0,22.0
-107.0,-9.3,10.8,12.4,5.0,2.0
-113.0,-10.2,4.2,12.5,5.0,22.0
-112.0,-11.1,3.8,12.5,5.0,22.0
-109.0,-11.4,-1.0,12.4,5.0,-1.0
-107.0,-9.1,7.4,12.7,5.0,22.0
-79.0,-6.2,25.4,0.0,5.0,-3.0
-79.0,-6.2,26.0,0.0,5.0,-1.0
-79.0,-6.2,24.6,0.0,5.0,10.0
-87.0,-7.2,12.6,9.5,5.0,21.0
-87.0,-7.2,12.6,9.5,5.0,21.0
-85.0,-7.8,16.6,2.5,5.0,13.0
-89.0,-8.5,11.8,4.7,5.0,9.0
-87.0,-8.6,15.6,5.5,5.0,21.0
-70.0,-5.9,21.2,10.0,5.0,9.0
-70.0,-5.9,21.2,10.0,5.0,9.0
-75.0,-6.7,23.0,6.2,5.0,-10.0
-74.0,-6.5,20.4,6.5,5.0,2.0
-71.0,-6.6,15.8,1.9,5.0,-7.0
-74.0,-6.8,14.6,0.6,5.0,-10.0
-73.0,-6.4,16.8,2.7,5.0,8.0
-85.0,-6.8,19.0,13.4,5.0,5.0
-82.0,-6.4,16.6,13.3,5.0,20.0
-105.0,-8.2,13.8,0.0,5.0,19.0
-104.0,-7.8,13.6,0.0,5.0,22.0
-105.0,-7.9,10.4,0.5,5.0,22.0
-103.0,-7.7,12.0,2.8,5.0,22.0
-103.0,-7.7,12.0,2.8,5.0,22.0
-99.0,-10.0,2.4,13.3,5.0,18.0
-99.0,-11.1,0.2,13.1,5.0,22.0
-97.0,-11.1,2.0,13.1,5.0,21.0
-101.0,-11.3,-2.0,11.8,5.0,22.0
-101.0,-10.1,1.0,11.2,5.0,22.0
-80.0,-8.1,11.8,0.0,5.0,17.0
-74.0,-6.5,16.8,0.0,5.0,6.0
-74.0,-6.5,16.8,0.0,5.0,6.0
-81.0,-8.2,-1.2,13.2,5.0,6.0
-78.0,-8.2,3.6,12.9,5.0,22.0
-82.0,-8.3,5.8,13.1,5.0,20.0
-97.0,-7.9,3.6,14.0,5.0,21.0
-98.0,-8.1,2.2,13.9,5.0,22.0
-98.0,-8.1,2.2,13.9,5.0,22.0
-94.0,-7.9,11.6,17.3,5.0,21.0
-95.0,-8.1,12.4,17.1,5.0,21.0
-95.0,-8.1,12.4,17.1,5.0,21.0
